,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_linearsvr__C,param_linearsvr__dual,param_linearsvr__epsilon,param_linearsvr__loss,param_linearsvr__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,0.8687550544738769,0.06789274948241211,0.04901976585388183,0.008695721239000663,0.1,True,0.5,squared_epsilon_insensitive,0.0001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 0.5, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.2680750456737982,-0.30379476874916717,-0.3304452013092058,-0.32546443169989564,-0.3339594223528837,-0.3123477739569901,0.02449430669042651,69,-0.3228823392418614,-0.31359946699019287,-0.3070789606623276,-0.30779518197272016,-0.3061511404630877,-0.3115014178660379,0.0062585455497923565
11,1.449162244796753,0.09347975329198095,0.04414043426513672,0.0127937916751725,0.1,True,0.5,squared_epsilon_insensitive,1e-05,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 0.5, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.26807831725776626,-0.3037936209581458,-0.33044432247620253,-0.325467337693262,-0.3339606274835074,-0.3123488451737768,0.0244935982768215,70,-0.32288469345223964,-0.31359929267567443,-0.3070799819236121,-0.3077986281906933,-0.30615142105046933,-0.31150280345853776,0.006258789743846622
12,0.08649144172668458,0.0033236513732716405,0.04679727554321289,0.006148960010867931,0.1,True,1,epsilon_insensitive,0.001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.26579904045266495,-0.301483804174766,-0.32713437973352444,-0.32229741330299105,-0.33068948902607853,-0.309480825338005,0.024073931974432482,33,-0.32013620020933026,-0.3111798936094541,-0.3048098459417938,-0.3056567883604806,-0.3040611166634161,-0.309168768956895,0.006029120999901642
13,0.08002257347106934,0.006876500574819141,0.045372819900512694,0.01711743139995572,0.1,True,1,epsilon_insensitive,0.0001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.2659647804782566,-0.3013920908096058,-0.32708446576495304,-0.32235743879644274,-0.3305797168776822,-0.30947569854538803,0.023999717538874907,32,-0.3201366124746754,-0.31114707513085715,-0.30476658668243695,-0.3056925371080995,-0.30396539969727976,-0.30914164221866974,0.0060455281943741215
14,0.10009064674377441,0.015269866969671935,0.05038871765136719,0.007915812025918303,0.1,True,1,epsilon_insensitive,1e-05,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.26588837550802646,-0.3013387141556612,-0.32710176459537443,-0.32231290680541713,-0.3306175348024012,-0.3094518591733761,0.024035439515731255,31,-0.3201301383707158,-0.3111079270133872,-0.3047699369870985,-0.30566090239220584,-0.30399376816894746,-0.30913253458647094,0.006038888514217336
15,0.4489096164703369,0.043444601749056455,0.039381980895996094,0.007118381101362001,0.1,True,1,squared_epsilon_insensitive,0.001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.26825090145287095,-0.3039682217831967,-0.3305939754966768,-0.32563162265428236,-0.33414742994393615,-0.3125184302661926,0.024491692262426958,87,-0.3230623506049959,-0.313770961617569,-0.3072119277648126,-0.30796823047599425,-0.30631955291876106,-0.3116666046764266,0.006267446434022109
16,0.8324902534484864,0.07983308217912619,0.03976573944091797,0.009357936469883152,0.1,True,1,squared_epsilon_insensitive,0.0001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.26824190536175113,-0.30396210657165185,-0.33061537299202215,-0.3256506124861598,-0.33414235081606664,-0.3125224696455303,0.024499668312138838,88,-0.32305182381723946,-0.3137705846277636,-0.30723806550666904,-0.3079778095892035,-0.3063132939927863,-0.31167031550673235,0.00625982398023822
17,1.5286811351776124,0.07554920245375331,0.06186442375183106,0.03042709788332279,0.1,True,1,squared_epsilon_insensitive,1e-05,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.2682463703474219,-0.3039607915032729,-0.330614547772533,-0.3256528625129672,-0.3341434321125536,-0.3125236008497497,0.02449845636392909,91,-0.3230548757413538,-0.3137701674867674,-0.30723919770215324,-0.30797819211782734,-0.30631310079486285,-0.31167110676859294,0.0062607334479169805
18,0.08142757415771484,0.01006471701551792,0.040348386764526366,0.012845174631847745,0.1,True,2,epsilon_insensitive,0.001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.2663948778180561,-0.30219397634482625,-0.3276139644180939,-0.32291173029998116,-0.33121659678904,-0.31006622913399945,0.024039248139184663,36,-0.32081312164932135,-0.31187874869877663,-0.30531453960622595,-0.30637752253565986,-0.30453079058930477,-0.30978294461585776,0.006086145988005314
19,0.09393577575683594,0.012109269459662508,0.03754124641418457,0.011685890774854327,0.1,True,2,epsilon_insensitive,0.0001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.2664643936478884,-0.30208030099256594,-0.3275934703642109,-0.3229429340707529,-0.331228485378768,-0.31006191689083723,0.02402394562764538,35,-0.32081017823132313,-0.3117725490992645,-0.3053387055263982,-0.3064040716566716,-0.30454989287830647,-0.3097750794783928,0.006068129398010449
20,0.08997640609741211,0.008795225970620154,0.0389162540435791,0.011338413803656348,0.1,True,2,epsilon_insensitive,1e-05,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.2664491820435627,-0.302061201468158,-0.3276335652703768,-0.3229208581668846,-0.3312143606349436,-0.3100558335167851,0.02403174141404973,34,-0.32080220795926057,-0.31175401519711926,-0.30537637063972217,-0.3063928623749845,-0.3045543182825957,-0.3097759548907365,0.006059011878618659
21,0.43178067207336424,0.04513229291611409,0.0427398681640625,0.010715709386132139,0.1,True,2,squared_epsilon_insensitive,0.001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.2686089909973672,-0.30433067768982286,-0.33098917214028617,-0.32602615847264194,-0.3345425178605083,-0.31289950343212525,0.02450730310093846,108,-0.32343700259933456,-0.31413826898209474,-0.30757668455424436,-0.30834329933421634,-0.3066695318762753,-0.3120329574692331,0.006272525192184254
22,0.8803335666656494,0.052391248703789015,0.042749214172363284,0.01394620431187072,0.1,True,2,squared_epsilon_insensitive,0.0001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.26859529947398836,-0.30432480429560776,-0.3309859579390776,-0.3260445676206345,-0.3345398692040535,-0.3128980997066724,0.024513693820755324,105,-0.32341315020521655,-0.31413796484402773,-0.30758618205146526,-0.308351618296738,-0.3066645149242846,-0.3120306860643464,0.006262364761607132
23,1.4833609580993652,0.11989962041151066,0.06745820045471192,0.07550101668960449,0.1,True,2,squared_epsilon_insensitive,1e-05,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.2685971190308777,-0.30432359917076773,-0.3309841531817486,-0.32604679765605077,-0.33453961136612476,-0.3128982560811139,0.024513047803684542,107,-0.3234119473225421,-0.3141375812514507,-0.3075847424219536,-0.3083519244062184,-0.3066639102720982,-0.3120300211348526,0.006262173705016491
24,0.07850313186645508,0.008649646274544818,0.0542302131652832,0.010551217305647674,0.1,True,5,epsilon_insensitive,0.001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 5, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.2682147171996206,-0.30426296156830646,-0.3297687957604302,-0.32486114232047547,-0.33334946880975946,-0.31209141713171845,0.024140877660785848,45,-0.3226539265424269,-0.3139676304510388,-0.30737893322104215,-0.30847395602032096,-0.3065439256365084,-0.3118036743742674,0.006012337205926769
25,0.07915296554565429,0.00736784090830357,0.03850421905517578,0.010324345273696144,0.1,True,5,epsilon_insensitive,0.0001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 5, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.268243456260201,-0.304241441686204,-0.3297022326560977,-0.32491602306484146,-0.333273730415102,-0.3120753768164892,0.02411458578303081,44,-0.32276005799310026,-0.31397090851198284,-0.3073376126702625,-0.30851434499930125,-0.3064798635872802,-0.31181255755238546,0.006063781121265453
26,0.07562837600708008,0.007312660601011987,0.03731427192687988,0.009556767381173338,0.1,True,5,epsilon_insensitive,1e-05,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 5, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.2682366256561825,-0.30419153643098285,-0.3297044616453066,-0.3249337966315993,-0.3332537027189429,-0.3120640246166028,0.024119019375716824,43,-0.3227611908331034,-0.31395843720845185,-0.30733784177425255,-0.3085355782090427,-0.3064943208227038,-0.31181747376951086,0.006058424980020993
27,0.6317413806915283,0.09391943985555062,0.08553957939147949,0.030631351653699235,0.1,True,5,squared_epsilon_insensitive,0.001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 5, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.2698394928357203,-0.30557262604982893,-0.3322251124253901,-0.32737890614763154,-0.33590726172133256,-0.3141846798359807,0.0245441580024475,122,-0.32467798108228707,-0.31537340087147614,-0.30868693847795325,-0.3095825257881269,-0.30786185603080296,-0.3132365404501293,0.00629937568433913
28,1.415054988861084,0.2059470354613313,0.08696441650390625,0.05252951542121646,0.1,True,5,squared_epsilon_insensitive,0.0001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 5, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.26983195076390043,-0.30556779877622875,-0.3322103228716163,-0.32736954879025193,-0.3359065809681805,-0.3141772404340356,0.02454392186918091,118,-0.3246680697747805,-0.31537519349396814,-0.30870554240132103,-0.30956113366009863,-0.30785723116424013,-0.3132334340988817,0.006296493914536135
29,2.1250163078308106,0.17992940555184436,0.04723315238952637,0.024386025673689304,0.1,True,5,squared_epsilon_insensitive,1e-05,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 5, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.26983417599406617,-0.3055668280614477,-0.3322086787089515,-0.32737124365748127,-0.33591063372389407,-0.31417831202916807,0.024543844159486416,120,-0.32466864953993213,-0.3153752460969694,-0.3087057456580928,-0.30956127343610595,-0.30785926553476606,-0.31323403605317324,0.006296315165432329
30,0.1891352653503418,0.06361077196418483,0.07993640899658203,0.03626434487833125,0.1,True,10,epsilon_insensitive,0.001,"{'linearsvr__C': 0.1, 'linearsvr__dual': True, 'linearsvr__epsilon': 10, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.2720060256017078,-0.3083090992291265,-0.3334266600417405,-0.32828268079047296,-0.337020236226978,-0.31580894037800517,0.02404512540112127,162,-0.3263519404442895,-0.31767762792275217,-0.31097149067654656,-0.3121985672591039,-0.3102646828544901,-0.31549286183143643,0.006021990044137227
